,id,Title,Judger,Narrator,Model,Knowledge Accuracy,Emotional Expression,Personality Traits,Behavioral Accuracy,Immersion,Adaptability,Behavioral Coherence,Average
731,732,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,4,4,3.857142857142857
732,733,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,2,3,3,3,3,3,3,2.857142857142857
733,734,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,3,3,3,3,3,3.142857142857143
734,735,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
735,736,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,1,2,2,2,2,2,2,1.8571428571428572
736,737,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,1,2,2,1,1,1,1,1.2857142857142858
737,738,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
738,739,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,2,2,3,3,2,2.4285714285714284
739,740,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
740,741,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,3,3,4,4,4,3.7142857142857144
741,742,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,3,2,1,2,3,2,2.0
742,743,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
743,744,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,3,3,4,3,4,3.4285714285714284
744,745,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,3,2,2,3,3,3,2.7142857142857144
745,746,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,1,1,1,1,1,1,1.0
746,747,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,3,2,1,2,3,3,2.142857142857143
747,748,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,2,2.5714285714285716
748,749,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,4,3,3,4,4,4,3.5714285714285716
749,750,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,3,4,4,4,3.857142857142857
750,751,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,1,3,1,1,1,2,1,1.4285714285714286
751,752,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,2,3,4,3,3,3.142857142857143
752,753,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,1,2,1,1,1,2,1,1.2857142857142858
753,754,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
754,755,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,4,4,3.857142857142857
755,756,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,4,4,3,4,4,4,3.7142857142857144
756,757,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,2,3,3,3,3,3,3,2.857142857142857
757,758,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,1,1,1,1,1,1,1,1.0
758,759,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,4,4,4,4,4,4,4.0
759,760,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,3,5,5,4,4,5,4.428571428571429
760,761,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,4,5,5,4,4,5,4.428571428571429
761,762,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,2,3,2,2,2,2,2.142857142857143
762,763,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,3,2,2,3,3,2,2.5714285714285716
763,764,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,3,3,4,3,4,3.4285714285714284
764,765,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,3,3,2,3,3,2,2.5714285714285716
765,766,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,1,2,2,1,1,2,1,1.4285714285714286
766,767,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,4,4,4,4,4,4.142857142857143
767,768,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
768,769,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,3,4,4,4,3,4,3.857142857142857
769,770,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,1,3,2,1,1,2,2,1.7142857142857142
770,771,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,3,3,3,3,3,3,2.857142857142857
771,772,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,1,2,1,1,1,2,1,1.2857142857142858
772,773,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,3,4,4,4,4,5,4.142857142857143
773,774,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,1,2,1,1,1,2,1,1.2857142857142858
774,775,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,4,3,3,4,4,3,3.4285714285714284
775,776,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,1,2,1,1,1,2,1,1.2857142857142858
776,777,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,3,2,2,3,3,2,2.4285714285714284
777,778,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,3,3,3,3,3,3,2.857142857142857
778,779,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,1,1,1,1,1,1,1,1.0
779,780,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,3,4,4,4,4,5,4.142857142857143
780,781,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
781,782,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,4,4,4,4,5,4.285714285714286
782,783,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,3,3,4,4,3,3,4,3.4285714285714284
783,784,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
784,785,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,1,1,2,1,1,1,1,1.1428571428571428
785,786,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,1,3,3,2,3,3,2,2.4285714285714284
786,787,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,4,4,4,4,4,4,4.0
787,788,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
788,789,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,3,5,5,4,4,5,4.428571428571429
789,790,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,1,2,1,1,1,2,1,1.2857142857142858
790,791,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,4,3,3,4,4,4,3.7142857142857144
791,792,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,4,3,2,4,4,4,3.2857142857142856
792,793,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,3,2,2,3,3,2,2.5714285714285716
793,794,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,4,4,3,4,4,4,3.857142857142857
794,795,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,3,2,1,2,3,1,1.8571428571428572
795,796,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,3,3,4,4,4,3.5714285714285716
796,797,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,3,2,1,2,3,2,2.0
797,798,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,3,1,1,1,2,1,1.4285714285714286
798,799,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,4,2,1,1,3,2,2.0
799,800,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,1,1,1,1,1,1,1.0
800,801,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,3,3,4,4,4,3.5714285714285716
801,802,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,4,5,5,4,5,4.571428571428571
802,803,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,4,3,3,4,3,3,3.2857142857142856
803,804,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,3,2,2,2,3,3,2.2857142857142856
804,805,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,1,1,1,1,1,1,1.0
805,806,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,3,2,1,2,3,2,2.0
806,807,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,3,5,5,5,3,5,4.428571428571429
807,808,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,1,1,1,1,1,1,1.0
808,809,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,4,4,4,3,4,3.7142857142857144
809,810,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,5,4,4,4,4,4,4,4.142857142857143
810,811,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,1,2,1,1,1,2,1,1.2857142857142858
811,812,The_Lord_of_the_Rings,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,4,3,3,4,4,4,4,3.7142857142857144
812,813,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
813,814,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,4,3,4,4,4,3.857142857142857
814,815,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,5,5,5,4,5,4.571428571428571
815,816,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,3,4,4,5,4,5,4.285714285714286
816,817,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,3,4,5,4,5,4.285714285714286
817,818,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
818,819,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,3,2,3,3,3,3,3,2.857142857142857
819,820,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,4,4,3,3,4,4,4,3.7142857142857144
820,821,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
821,822,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
822,823,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,3,4,4,3,4,4,4,3.7142857142857144
823,824,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_GPT-4-Turbo,5,4,5,5,5,4,5,4.714285714285714
824,825,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,4,4,5,4.428571428571429
825,826,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,5,4,5,4.714285714285714
826,827,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
827,828,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
828,829,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,4,5,5,5,4,5,4.714285714285714
829,830,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
830,831,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,4,4,3.857142857142857
831,832,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,4,3,4,4,4,3,4,3.7142857142857144
832,833,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,5,4,5,4.571428571428571
833,834,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,4,3,5,4.285714285714286
834,835,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,4,4,5,4.428571428571429
835,836,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,azure_gpt-35-turbo,5,3,5,5,4,3,5,4.285714285714286
836,837,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,4,5,4,4,4.428571428571429
837,838,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
838,839,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,5,5,5,5,4.857142857142857
839,840,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,4,5,4,5,4,5,4.571428571428571
840,841,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,1,1,1,1,1,1,1.0
841,842,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,2,3,2,3,3,3,2.7142857142857144
842,843,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,3,4,3,3,4,4,4,3.5714285714285716
843,844,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,4,4,3,4,4,3,3.7142857142857144
844,845,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,1,4,4,1,2,4,1,2.4285714285714284
845,846,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,4,3,2,3,4,4,4,3.4285714285714284
846,847,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
847,848,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-7B-Chat,5,3,4,4,4,4,5,4.142857142857143
848,849,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,2,3,3,3,3,3.0
849,850,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,3,3,3,3,3,3,3.0
850,851,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,2,3,3,2,3,3,3,2.7142857142857144
851,852,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,4,4,3.857142857142857
852,853,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
853,854,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
854,855,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
855,856,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,4,4,3.857142857142857
856,857,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,3,2,4,3,4,3,4,3.2857142857142856
857,858,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,5,4,5,5,5,4,5,4.714285714285714
858,859,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,4,3,4,4,4,4,4,3.857142857142857
859,860,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Qwen1.5-14B-Chat,2,3,4,3,3,3,4,3.142857142857143
860,861,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,2,3,3,3,3,3,2.7142857142857144
861,862,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
862,863,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
863,864,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,3,2,2,2,3,2,2.2857142857142856
864,865,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,2,2,2,2,2,2,2.0
865,866,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,3,5,5,4,3,5,4.285714285714286
866,867,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,4,4,4,3,4,3.7142857142857144
867,868,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,4,3,3,3,3,3,3,3.142857142857143
868,869,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,1,2,2,1,1,2,1,1.4285714285714286
869,870,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,5,4,5,5,5,4,5,4.714285714285714
870,871,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,3,2,2,2,3,3,3,2.5714285714285716
871,872,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-13B-Chat,2,3,3,2,3,3,3,2.7142857142857144
872,873,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,3,3,3,3,3,3,3.0
873,874,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,5,4,5,4.714285714285714
874,875,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,2,3,3,2,3,3,3,2.7142857142857144
875,876,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,2,2,2,3,2,2,2.2857142857142856
876,877,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,3,3,4,4,3,3.4285714285714284
877,878,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,2,3,3,3,3,4,3.142857142857143
878,879,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,3,4,4,4,3,4,3.7142857142857144
879,880,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,2,2,2,2,2,2,2.142857142857143
880,881,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,2,3,3,3,3,3,3.0
881,882,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,4,4,4,3,4,4,4,3.857142857142857
882,883,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,3,2,3,3,3,2,3,2.7142857142857144
883,884,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Baichuan2-7B-Chat,5,4,5,5,4,4,5,4.571428571428571
884,885,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
885,886,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
886,887,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,2,2,2,2,2,2,2,2.0
887,888,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,4,4,4,4,4.285714285714286
888,889,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,5,5,5,5,4,5,4.857142857142857
889,890,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
890,891,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,3,2,2,2,3,3,2,2.4285714285714284
891,892,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,4,3,4,4,4,3,4,3.7142857142857144
892,893,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,4,5,5,5,4,5,4.714285714285714
893,894,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,5,3,5,5,5,4,5,4.571428571428571
894,895,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Meta-Llama-3-8B-Instruct,3,2,3,3,3,2,3,2.7142857142857144
895,896,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,5,4,5,5,5,4,5,4.714285714285714
896,897,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,3,2,2,3,3,3,2.7142857142857144
897,898,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,1,1,1,1,1,1,1,1.0
898,899,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,5,3,5,5,5,4,5,4.571428571428571
899,900,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,3,4,3,4,3,4,3.4285714285714284
900,901,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,3,2,2,2,2,2,2.142857142857143
901,902,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,3,3,4,3,4,3.4285714285714284
902,903,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,5,3,5,5,5,4,5,4.571428571428571
903,904,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,2,4,4,2,4,3,3,3.142857142857143
904,905,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,3,4,4,3,4,4,3,3.5714285714285716
905,906,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,4,4,4,3,4,3.7142857142857144
906,907,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Mistral-7B-Instruct-v0.2,4,3,3,2,4,3,3,3.142857142857143
907,908,The_Matrix,azure_GPT-4-Turbo,azure_gpt-35-turbo,Phi-3-mini-128k-instruct,3,3,2,2,3,3,2,2.5714285714285716
